,dt,maxt,sigma,Jq,J2,beta0,betaf,betaMSE,E0,Ef,Neq_Kin,Neq_Int,ReGamma,ReErr,ImGamma,ImErr,ReMSE,ImMSE,Therm_MSE,mean_dE,max_dE,thermalE,thermal_Kin,thermal_int,EGamma,Econst,Eampli,EGamm_err,EMSE,E2Gamma,E2ampli,E2MSE
0,0.05,700.0,0.99,1.0,0.01,0.2859383299483379,0.24686006006006,11.75799988699245,-0.1410673597966589,-0.1410373571059431,-0.0184721907402211,-0.122565802934642,0.0004051992188622,1.124376156204225e-09,0.0002050200370182,2.159791521162933e-09,5.1602004263951087e-14,1.4091250439789738e-13,11.75799988699245,1.803216268301144e-08,0.0004795605068394,-0.1410373571059431,-0.0188386634239708,-0.1221986936819723,0.0002014332928625,-0.1405734113858512,0.140590826221015,6.684165631075763e-09,1.4535073622012925e-13,0.0026431655966087,0.0209208765699806,1.3689890614604032e-06
2,0.05,700.0,0.99,1.0,0.07,0.2859383299483379,0.0007,21840.9203420235,-0.1410673597966589,-0.1412911220181965,-0.1411398580238556,-0.0001513057470897,0.0196075600889704,1.8034310653069052e-07,0.0098028562944451,1.343274239822075e-07,2.2248586742746256e-09,1.2988495631418251e-09,21840.9203420235,1.114858663071473e-09,0.0004794710535106,-0.1412911220181965,-0.1409411220469199,-0.0003499999712766,0.009781925514134,-0.1412865322760544,0.1420718896113822,1.0080249822590357e-07,3.289377449944735e-10,0.0098756654429384,0.1420590712690013,5.137987760608996e-08
0,0.05,400.0,0.99,1.0,0.2,0.2859383299483379,1e-06,814115.1193955858,-0.1410673597966589,-0.1412961645003419,-0.1412961645003391,-2.834636223124684e-15,0.1579893754227136,4.738227289812157e-06,0.0789642297518133,4.972686078949947e-06,8.710520645589023e-09,1.938984707786929e-10,814115.1193955858,0.0,0.0005163437703902,-0.1412961645003419,-0.1412956645003419,-4.999999999999134e-07,0.0784289362395395,-0.1413049157882115,0.1470070593303082,1.5842202975469306e-05,2.6283164221228334e-08,0.0784485190330285,0.1470068717597776,2.6357874046488632e-08
