,dt,maxt,sigma,Jq,J2,beta0,betaf,betaMSE,E0,Ef,Neq_Kin,Neq_Int,ReGamma,ReErr,ImGamma,ImErr,ReMSE,ImMSE,Therm_MSE,mean_dE,max_dE,thermalE,thermal_Kin,thermal_int,EGamma,Econst,Eampli,EGamm_err,EMSE,E2Gamma,E2ampli,E2MSE
0,0.05,1000.0,0.3,1.0,0.001,8.440691151863327,9.8714859437751,381.76404248355584,-0.9539392014169455,-0.9668832776295674,-0.002566235156574,-0.9644913932720852,0.0,0.0,0.0,0.0,0.0,0.0,381.76404248355584,7.214324797261691e-07,0.0004611740978884,-0.9668832776295674,-0.0023639177018839,-0.9645193599276836,-2.6598348805033928e-06,-0.9670576284286594,-0.0334870852126561,100.0,0.998629143256536,0.0021281509529307,0.0027036252073546,4.2137936896103494e-08
1,0.05,1000.0,0.3,1.0,0.002,8.440691151863327,8.74698795180723,15.202282832309091,-0.9539392014169455,-0.9666270493659516,-0.0101563572593242,-0.9566382466859692,0.0,0.0,0.0,0.0,0.0,0.0,15.202282832309091,6.933286712217816e-07,0.0004611740755455,-0.9666270493659516,-0.0100557195929341,-0.9565713297730174,-1.0572277474719006e-05,-0.9667946039452942,-0.0337409074240086,100.0,0.9913250973908682,0.0018887768793695,0.0112962518543808,5.102145866964432e-07
2,0.05,1000.0,0.3,1.0,0.003,8.440691151863327,7.461847389558233,294.43061899103947,-0.9539392014169455,-0.9662196756471154,-0.0224804095598146,-0.9438962599311784,7.789625818512926e-05,8.949186085347296e-09,8.156635629508467e-05,1.1466494579494928e-08,1.2025376847774359e-11,3.269442195409726e-09,294.43061899103947,6.496518772692883e-07,0.0004611740383066,-0.9662196756471154,-0.0224876147416872,-0.9437320609054282,2.4341826697795787e-05,-0.9358292011051677,0.9358543233756804,5.428438127282639e-09,4.145949588015864e-13,0.0018683894403633,0.0251780485854055,2.3618490179082504e-06
3,0.05,1000.0,0.3,1.0,0.004,8.440691151863327,6.2971887550200805,1597.627639275056,-0.9539392014169455,-0.9656866819796226,-0.0391397497784316,-0.9266905483567056,0.0002479346810508,5.959837283720305e-08,0.0002507596273773,7.335074091825967e-08,3.311181147090061e-09,9.700871022252898e-07,1597.627639275056,5.943125940549442e-07,0.0004611739861704,-0.9656866819796226,-0.0392278675847181,-0.9264588143949044,6.45580587979205e-05,-0.6266112422680199,0.6266522257828738,8.399280359269628e-09,3.007144428215811e-12,0.0018772717497518,0.0438451129147675,6.914286388803696e-06
4,0.05,1000.0,0.3,1.0,0.005,8.440691151863327,5.333333333333334,3860.9226252502026,-0.9539392014169455,-0.9650578029251856,-0.059687376673667,-0.9054988887506092,0.0004214994488979,1.516881096589858e-07,0.0004154776779924,1.8342021064651654e-07,5.7037270014402184e-08,1.713756342851452e-05,3860.9226252502026,5.316086266527417e-07,0.0004611739191356,-0.9650578029251856,-0.0597091888156801,-0.9053486141095056,0.0001097768614101,-0.5744144636379201,0.5744668258451496,1.974787619624112e-08,3.861320308738672e-11,0.0019003442974262,0.0666623609018777,1.5669051973646068e-05
5,0.05,1000.0,0.3,1.0,0.006,8.440691151863327,4.570281124497992,6625.257055310836,-0.9539392014169455,-0.9643637188115144,-0.0836632115622119,-0.8808130402266076,0.0005922060059794,2.754884998583234e-07,0.0005695010651045,3.281224393193819e-07,3.603556366170638e-07,0.0001098584872548,6625.257055310836,4.656732348247847e-07,0.0004611738372002,-0.9643637188115144,-0.0829053779816069,-0.8814583408299074,0.000158466421725,-0.5709227099445237,0.5709737018057497,3.7582451866976186e-08,2.742729232687969e-10,0.0019507646831273,0.0926032143555835,3.0783920363150485e-05
6,0.05,1000.0,0.3,1.0,0.007,8.440691151863327,3.927710843373494,10225.363026863915,-0.9539392014169455,-0.9636335813788152,-0.1106120342575503,-0.8531182446548036,0.0007580196710775,4.208058593040272e-07,0.000711330179182,4.945896164592776e-07,1.3523450639129766e-06,0.0004144316424125,10225.363026863915,4.00107384935579e-07,0.0004611737403613,-0.9636335813788152,-0.1100425198165317,-0.8535910615622834,0.0002097584468606,-0.584264615542372,0.5842927660479456,6.013363499814836e-08,1.2243946814914775e-09,0.0019571507948649,0.1225605163280635,5.102074223762606e-05
7,0.05,1000.0,0.3,1.0,0.008,8.440691151863327,3.405622489959839,14101.26369171334,-0.9539392014169455,-0.962893336023362,-0.1400923084287691,-0.8228826744877099,0.000918990411571,5.795358594525127e-07,0.0008415480310349,6.729278622981503e-07,3.6996458598487903e-06,0.0011308935430144,14101.26369171334,3.377759411778727e-07,0.0004611736286159,-0.962893336023362,-0.1397974841285225,-0.8230958518948394,0.0002632018155849,-0.6046815462662154,0.6046571405130275,8.616700755027599e-08,4.0203523473290805e-09,0.0019672282931961,0.1552582391583856,7.759550939764085e-05
8,0.05,1000.0,0.3,1.0,0.009,8.440691151863327,2.963855421686747,18467.72785465565,-0.9539392014169455,-0.96216474583224,-0.1716805924107223,-0.7905520293057808,0.0010760464818209,7.459526552205634e-07,0.0009615150141787,8.562418670888488e-07,8.206250697275194e-06,0.0024859718310074,18467.72785465565,2.807362482351596e-07,0.0004611735019613,-0.96216474583224,-0.1728403627922814,-0.7893243830399584,0.0003185937959404,-0.6281258363914652,0.6280119191496611,1.1472652907772745e-07,1.0664366106629498e-08,0.0019574597098296,0.1911133892048505,0.0001074199232106
9,0.05,1000.0,0.3,1.0,0.01,8.440691151863327,2.642570281124498,20736.00941351061,-0.9539392014169455,-0.9614649894017198,-0.2049738276703802,-0.7565468523995491,0.0012304149187682,9.162749812682092e-07,0.0010727832395851,1.0399789617695614e-06,1.570268232229279e-05,0.004688585190421,20736.00941351061,2.302652271338543e-07,0.0004611733603932,-0.9614649894017198,-0.2029990619511426,-0.7584659274505772,0.000375876587415,-0.6526055972108331,0.6523592273526895,1.450769744721155e-07,2.4205328398310586e-08,0.0020394532039294,0.2248367682597079,0.0001571502804516
