,dt,maxt,sigma,Jq,J2,beta0,betaf,betaMSE,E0,Ef,Neq_Kin,Neq_Int,ReGamma,ReErr,ImGamma,ImErr,ReMSE,ImMSE,Therm_MSE,mean_dE,max_dE,thermalE,thermal_Kin,thermal_int,EGamma,Econst,Eampli,EGamm_err,EMSE,E2Gamma,E2ampli,E2MSE
0,0.05,1700.0,0.3,1.0,0.003,8.440691151863328,6.947791164658634,1997.7436865406637,-0.9539392014169457,-0.9748764141162548,-0.037919662644028705,-0.93710819427486,7.316819126431653e-05,1.0403017533726832e-08,7.558737199452635e-05,1.3187641163310657e-08,2.2579759456470882e-10,6.290151290186562e-08,1997.7436865406637,6.211170671745562e-07,0.0004427220353808628,-0.9748764141162548,-0.037927498424839445,-0.9369489156914154,2.3977253440283582e-05,-0.9499334717657432,0.9499578128025296,1.4005840059155153e-09,3.8538281439497716e-13,0.0011029159983218012,0.04242545052162993,6.6407533003429946e-06
1,0.05,1700.0,0.3,1.0,0.004,8.440691151863328,5.437751004016064,9980.38183041737,-0.9539392014169457,-0.9733649090228575,-0.06518995684680602,-0.9083049308716119,0.00022078955843234942,6.001342116193801e-08,0.00021759706737740846,7.30928311588528e-08,4.2293205727906124e-08,1.2629904918833879e-05,9980.38183041737,5.336395225559461e-07,0.0004427219832485707,-0.9733649090228575,-0.06531031816021438,-0.9080545908626432,6.121728582543574e-05,-0.659697245448033,0.6597262835549794,7.331036167890087e-09,3.116407257291036e-11,0.0011137641987057968,0.07287274111280825,1.8651758713124992e-05
2,0.05,1700.0,0.3,1.0,0.005,8.440691151863328,4.377510040160642,21351.91146004845,-0.9539392014169457,-0.971674522033863,-0.09810275270728219,-0.8736793299069974,0.00036052883799121644,1.370577588665652e-07,0.0003425412522705815,1.6268166724330723e-07,5.305467617264014e-07,0.00016341694625886138,21351.91146004845,4.4209206809284095e-07,0.00044272191621875866,-0.971674522033863,-0.09766769937046116,-0.8740068226634018,0.00010118766588937828,-0.6204796746440316,0.6204858552602343,1.8472227245323785e-08,4.46941174436622e-10,0.0011413051593588827,0.10886726981258174,4.113561656744942e-05
3,0.05,1700.0,0.3,1.0,0.006,8.440691151863328,3.57429718875502,36053.97976287477,-0.9539392014169457,-0.9699181889263281,-0.13565183034256348,-0.8343524570561652,0.0004925249399183835,2.2930138515651085e-07,0.0004519542003387764,2.664970462175667e-07,2.6183141774242175e-06,0.0008157558368908574,36053.97976287477,3.542641632070351e-07,0.000442721834289563,-0.9699181889263281,-0.13599758038393295,-0.8339206085423951,0.00014307913027875887,-0.6274964324944237,0.6274326532015132,3.300006109620771e-08,2.717225972897062e-09,0.001143236774814719,0.15092188222033712,7.245882527842747e-05
4,0.05,1700.0,0.3,1.0,0.007,8.440691151863328,2.995983935742972,48650.16539385636,-0.9539392014169457,-0.9681880727763371,-0.17688257823020748,-0.7913723845776052,0.000618774490121941,3.2911624470462427e-07,0.0005487894679711273,3.7529878419750586e-07,8.075291494317053e-06,0.002510747495297176,48650.16539385636,2.7549850498897886e-07,0.000442721737457489,-0.9681880727763371,-0.17608308380476767,-0.7921049889715694,0.00018663588884277254,-0.6492515579797701,0.6490536321666984,4.973703109259832e-08,1.0444964486935751e-08,0.0011748221383989018,0.19515584507728542,0.00011971687035443162
5,0.05,1700.0,0.3,1.0,0.008,8.440691151863328,2.5140562248995986,63915.37896299135,-0.9539392014169457,-0.9665520522571487,-0.22090096664266828,-0.7457017206389707,0.0007415011818571217,4.322690231820728e-07,0.000635875315244819,4.840225982840204e-07,1.8842114599859913e-05,0.005787007111774159,63915.37896299135,2.0872174421008593e-07,0.0004427216257209059,-0.9665520522571487,-0.2222744659519995,-0.7442775863051492,0.00023185362841671037,-0.6761482690725023,0.6757385771856583,6.786699705597741e-08,3.0155630306711256e-08,0.0011697435204021242,0.24491628494908693,0.00016730816016987155
6,0.05,1700.0,0.3,1.0,0.009,8.440691151863328,2.1606425702811247,72914.5822514211,-0.9539392014169457,-0.9650543190106187,-0.2668773491700913,-0.6982145076093658,0.0008627074555722507,5.365962548381028e-07,0.0007155848190917964,5.900485107387263e-07,3.663619625790307e-05,0.011024882927877216,72914.5822514211,1.5483591103545515e-07,0.00044272149907538733,-0.9650543190106187,-0.2666664097984781,-0.6983879092121406,0.00027884145590052767,-0.7042909532514559,0.7035823987042262,8.683366487026526e-08,7.156047004414455e-08,0.0012036458194485155,0.293345983770216,0.00023600904185791757
7,0.05,1700.0,0.3,1.0,0.01,8.440691151863328,1.8612893929286192,81363.49097236551,-0.9539392014169457,-0.9637184810478152,-0.31404826874777725,-0.6496976583019157,0.000984102338911999,6.411207946950733e-07,0.0007898445050418053,6.921261589511271e-07,6.272179870584346e-05,0.018368165341846973,81363.49097236551,1.1326878275462857e-07,0.0004427213575176716,-0.9637184810478152,-0.3139111927408844,-0.6498072883069308,0.00032775903421371043,-0.7318506140082924,0.7307504983201717,1.0625530723013011e-07,1.471977979891268e-07,0.0012228925944455372,0.3440641342141685,0.00030414522044776835
